capital,company_name,garden,income_growth,is_sold,market_value,net_asset,net_capital,net_profit,net_profit_growth,net_profit_t,net_profit_t_1,net_profit_t_2,net_profit_t_3,status,stock_code,stock_share,target_income,target_industry,total_debt
15331.866016999998,祺龙股份,股转系统挂牌股票(非园区类,-36.3356,0,13626.0,,14021.160996,-417.639051,-252.2312,,635.7769390059119,-967.8508635719678,1473.3709838259695,正常交易,831127.OC,,1106.556552,制造业,1310.705021
,大汉印邦,股转系统挂牌股票(非园区类,,0,5000.0,,,,,,,,,正常交易,831128.OC,,,制造业,
,领信股份,股转系统挂牌股票(非园区类,,0,7600.0,,,,,,,,,正常交易,831129.OC,265.0,,信息技术业,
,环宇装备,股转系统挂牌股票(非园区类,,0,2500.0,,,,,,,,,正常交易,831130.OC,,,制造业,
,宏泰矿业,股转系统挂牌股票(非园区类,,0,15345.0,,,,,,,,,正常交易,831131.OC,10148.1666,,采掘业,
,临风股份,临沂高新区,,0,5018.75,,,,,,,,,正常交易,831132.OC,,,制造业,
,科润智能,西安高新区,,0,8600.0,,,,,,,,,正常交易,831133.OC,,,信息技术业,
,爱特科技,股转系统挂牌股票(非园区类,,0,1000.0,,,,,,,,,正常交易,831134.OC,,,制造业,
,永冠股份,上海张江,,0,90062.54400000001,,,,,,,,,正常交易,831135.OC,111.5,,制造业,
,颍元股份,股转系统挂牌股票(非园区类,,0,17080.0,,,,,,,,,正常交易,831136.OC,75.2,,制造业,
,泰和股份,芜湖高新区,,0,1500.0,,,,,,,,,正常交易,831137.OC,,,制造业,
,光影侠,股转系统挂牌股票(非园区类,,0,543.7,,,,,,,,,正常交易,831138.OC,,,传播与文化产业,
,江西广蓝,股转系统挂牌股票(非园区类,,0,7800.0,,,,,,,,,正常交易,831139.OC,,,制造业,
,力阳科技,股转系统挂牌股票(非园区类,,0,1000.0,,,,,,,,,正常交易,831140.OC,,,建筑业,
,金铠建科,沈阳高新区,,0,18000.0,,,,,,,,,正常交易,831141.OC,66.275,,制造业,
,易讯通,股转系统挂牌股票(非园区类,,0,500.0,,,,,,,,,正常交易,831142.OC,,,信息技术业,
,焕鑫股份,股转系统挂牌股票(非园区类,,0,7500.0,,,,,,,,,正常交易,831143.OC,,,制造业,
,欣影科技,上海张江,,0,6000.0,,,,,,,,,正常交易,831144.OC,,,制造业,
,阿路美格,股转系统挂牌股票(非园区类,,0,2222.2222,,,,,,,,,正常交易,831145.OC,222.2222,,制造业,
,建科节能,股转系统挂牌股票(非园区类,,0,2667.0,,,,,,,,,正常交易,831146.OC,667.0,,社会服务业,
,合建重科,股转系统挂牌股票(非园区类,,0,21299.2,,,,,,,,,正常交易,831147.OC,496.0,,制造业,
,长宏科技,衡阳高新区,,0,7000.0,,,,,,,,,正常交易,831148.OC,,,制造业,
,奥美环境,济南高新区,,0,1000.0,,,,,,,,,正常交易,831149.OC,,,制造业,
,金越交通,股转系统挂牌股票(非园区类,,0,15000.0,,,,,,,,,正常交易,831150.OC,1731.75,,制造业,
,全胜物流,股转系统挂牌股票(非园区类,,0,3000.0,,,,,,,,,正常交易,831151.OC,,,交通运输、仓储业,
,昆工恒达,昆明高新区,,0,12600.0,,,,,,,,,正常交易,831152.OC,3962.85,,制造业,
,全通服,股转系统挂牌股票(非园区类,,0,1000.0,,,,,,,,,正常交易,831153.OC,,,信息技术业,
,益方田园,股转系统挂牌股票(非园区类,,0,1590.0,,,,,,,,,正常交易,831154.OC,397.5,,社会服务业,
,振源电气,股转系统挂牌股票(非园区类,,0,3030.0,,,,,,,,,正常交易,831155.OC,,,制造业,
,浩祯股份,股转系统挂牌股票(非园区类,,0,700.0,,,,,,,,,正常交易,831156.OC,,,批发和零售贸易,
,信合节能,济南高新区,,0,3600.0,,,,,,,,,正常交易,831157.OC,,,社会服务业,
7763.482416,金鲵生物,股转系统挂牌股票(非园区类,,0,3000.0,,3434.9365869999997,-334.306362,,,,,,正常交易,831158.OC,1436.25,547.43348,农、林、牧、渔业,4328.545829
,安达物流,股转系统挂牌股票(非园区类,,0,5000.0,,,,,,,,,正常交易,831159.OC,,,交通运输、仓储业,
,晨龙锯床,股转系统挂牌股票(非园区类,,0,3000.0,,,,,,,,,正常交易,831160.OC,1396.4167,,制造业,
,伊菲股份,股转系统挂牌股票(非园区类,,0,1860.0,,,,,,,,,正常交易,831161.OC,,,制造业,
,天河股份,股转系统挂牌股票(非园区类,,0,4000.0,,,,,,,,,正常交易,831162.OC,,,制造业,
,艾科新材,广州高新区,,0,638.9776,,,,,,,,,正常交易,831163.OC,38.9776,,制造业,
,腾楷网络,股转系统挂牌股票(非园区类,,0,2133.34,,,,,,,,,正常交易,831164.OC,1060.1149,,信息技术业,
,远洲股份,股转系统挂牌股票(非园区类,,0,2000.0,,,,,,,,,正常交易,831165.OC,,,制造业,
,纳地股份,股转系统挂牌股票(非园区类,,0,2960.0,,,,,,,,,正常交易,831166.OC,,,制造业,
,鑫汇科,股转系统挂牌股票(非园区类,,0,3000.0,,,,,,,,,正常交易,831167.OC,,,制造业,
,华尔康,股转系统挂牌股票(非园区类,,0,1800.0,,,,,,,,,正常交易,831168.OC,,,制造业,
,百特莱德,中关村,,0,2105.0,,,,,,,,,正常交易,831169.OC,460.0,,制造业,
,熵能新材,股转系统挂牌股票(非园区类,,0,2800.0,,,,,,,,,正常交易,831170.OC,,,制造业,
,海纳川,股转系统挂牌股票(非园区类,,0,50078.0,,,,,,,,,正常交易,831171.OC,2592.325,,制造业,
,华尔达,股转系统挂牌股票(非园区类,,0,2128.0,,,,,,,,,正常交易,831172.OC,,,制造业,
,泰恩康,股转系统挂牌股票(非园区类,,0,6750.0,,,,,,,,,正常交易,831173.OC,2855.7729999999997,,批发和零售贸易,
,全密封,沈阳高新区,,0,8000.0,,,,,,,,,正常交易,831174.OC,3568.5031,,制造业,
,派诺科技,珠海高新区,,0,6000.0,,,,,,,,,正常交易,831175.OC,2726.8,,制造业,
,天鸿股份,股转系统挂牌股票(非园区类,,0,627.8,,,2.780456,,,,,,正常交易,831176.OC,75.45,946.02278,制造业,
,深冷能源,新乡高新区,,0,4000.0,,,,,,,,,正常交易,831177.OC,2084.4483,,社会服务业,
,科马材料,股转系统挂牌股票(非园区类,,0,5100.0,,,,,,,,,正常交易,831178.OC,1668.7499,,制造业,
,奥杰科技,武汉东湖,,0,750.0,,,,,,,,,正常交易,831179.OC,,,制造业,
,华苏科技,南京高新区,,0,5000.0,,,,,,,,,正常交易,831180.OC,,,信息技术业,
,莱特九州,中关村,,0,1900.0,,,,,,,,,正常交易,831181.OC,,,社会服务业,
,堃琦鑫华,股转系统挂牌股票(非园区类,,0,1500.0,,,,,,,,,正常交易,831182.OC,,,制造业,
,可视化,中关村,,0,500.0,,,,,,,,,正常交易,831183.OC,,,社会服务业,
,强盛股份,股转系统挂牌股票(非园区类,,0,37674.0,,,,,,,,,正常交易,831184.OC,4409.4059,,制造业,
,众智软件,洛阳高新区,,0,980.0,,,,,,,,,正常交易,831185.OC,245.0,,信息技术业,
,金鸿药业,股转系统挂牌股票(非园区类,,0,20100.0,,,,,,,,,正常交易,831186.OC,1244.0,,制造业,
,创尔生物,广州高新区,,0,38000.0,,,,,,,,,正常交易,831187.OC,1419.4486,,制造业,
,正兴玉,股转系统挂牌股票(非园区类,,0,5000.0,,,,,,,,,正常交易,831188.OC,,,采掘业,
,乔顿服饰,温州高新区,,0,5000.0,,,,,,,,,正常交易,831189.OC,1541.6667,,制造业,
,第六元素,股转系统挂牌股票(非园区类,,0,5000.0,,,,,,,,,正常交易,831190.OC,3666.6666,,制造业,
,彩通科技,郑州高新区,,0,2201.0,,,,,,,,,正常交易,831191.OC,,,信息技术业,
,海明威,股转系统挂牌股票(非园区类,,0,3000.0,,,,,,,,,正常交易,831192.OC,,,制造业,
,新健康成,成都高新区,,0,2000.0,,,,,,,,,正常交易,831193.OC,,,制造业,
,派拉软件,上海张江,,0,1000.0,,,,,,,,,正常交易,831194.OC,33.3333,,信息技术业,
,三祥科技,股转系统挂牌股票(非园区类,,0,6500.0,,,,,,,,,正常交易,831195.OC,2949.75,,制造业,
,恒扬科技,深圳高新区,,0,5800.0,,,,,,,,,正常交易,831196.OC,,,信息技术业,
,雅洁源,股转系统挂牌股票(非园区类,,0,500.0,,,,,,,,,正常交易,831197.OC,,,制造业,
,博华科技,股转系统挂牌股票(非园区类,,0,3000.0,,,,,,,,,正常交易,831198.OC,,,信息技术业,
110801.874749,海博小贷,股转系统挂牌股票(非园区类,,0,60000.0,,77423.867999,4991.250186,,,,,,正常交易,831199.OC,,8598.414847,金融、保险业,33378.00675
,巨正源,股转系统挂牌股票(非园区类,,0,51000.0,,,,,,,,,正常交易,831200.OC,5076.4125,,批发和零售贸易,
,润华股份,股转系统挂牌股票(非园区类,,0,12680.0,,,,,,,,,正常交易,831201.OC,6445.6666,,制造业,
49571.651458,摩德娜,股转系统挂牌股票(非园区类,,0,4200.0,,11077.028231999999,316.967804,,,,,,正常交易,831202.OC,2224.04,29828.693575,制造业,38494.623225999996
,瑞纽机械,股转系统挂牌股票(非园区类,,0,3000.0,,,,,,,,,正常交易,831203.OC,,,制造业,
,汇通控股,合肥高新区,,0,2360.0,,,,,,,,,正常交易,831204.OC,,,制造业,
,圣博华康,股转系统挂牌股票(非园区类,,0,7200.0,,,,,,,,,正常交易,831205.OC,3066.25,,社会服务业,
,尚恩科技,股转系统挂牌股票(非园区类,,0,1500.0,,,,,,,,,正常交易,831206.OC,375.0,,信息技术业,
,南方制药,股转系统挂牌股票(非园区类,,0,75500.0,,,,,,,,,正常交易,831207.OC,4777.6891,,制造业,
,洁昊环保,股转系统挂牌股票(非园区类,,0,2880.0,,,,,,,,,正常交易,831208.OC,285.0,,制造业,
,鑫安利,郑州高新区,,0,2000.0,,,,,,,,,正常交易,831209.OC,,,社会服务业,
,圣海林,股转系统挂牌股票(非园区类,,0,3000.0,,,,,,,,,正常交易,831210.OC,,,社会服务业,
,尊马管件,股转系统挂牌股票(非园区类,,0,1443.0,,,,,,,,,正常交易,831211.OC,271.75,,制造业,
,耐磨科技,股转系统挂牌股票(非园区类,,0,6000.0,,,,,,,,,正常交易,831212.OC,4000.0,,制造业,
,博汇股份,宁波高新区,,0,30000.0,,,,,,,,,正常交易,831213.OC,680.0,,制造业,
,中晶股份,股转系统挂牌股票(非园区类,,0,5030.0,,,,,,,,,正常交易,831214.OC,,,制造业,
,新天药业,贵阳高新区,,0,201474.0,,,,,,,,,正常交易,831215.OC,2787.7897,,制造业,
,中林股份,股转系统挂牌股票(非园区类,,0,18468.0,,,,,,,,,正常交易,831216.OC,1580.5,,社会服务业,
,书网教育,股转系统挂牌股票(非园区类,,0,1000.0,,,,,,,,,正常交易,831217.OC,,,传播与文化产业,
,成丰股份,股转系统挂牌股票(非园区类,,0,1500.0,,,,,,,,,正常交易,831218.OC,,,制造业,
14508.139254,詹氏食品,股转系统挂牌股票(非园区类,,0,2000.0,,4989.423597,-497.900205,,,,,,正常交易,831219.OC,,6901.635384,制造业,9518.715656999999
,新宁股份,股转系统挂牌股票(非园区类,,0,2000.0,,,,,,,,,正常交易,831220.OC,,,制造业,
,聚阳环保,股转系统挂牌股票(非园区类,,0,500.0,,,,,,,,,正常交易,831221.OC,,,制造业,
,金龙腾,中关村,,0,6111.0,,,,,,,,,正常交易,831222.OC,,,建筑业,
,江苏中旗,股转系统挂牌股票(非园区类,,0,5500.0,,,,,,,,,正常交易,831223.OC,2266.0,,制造业,
,沈氏节能,股转系统挂牌股票(非园区类,,0,1500.0,,,,,,,,,正常交易,831224.OC,,,制造业,
,宏景软件,股转系统挂牌股票(非园区类,,0,1500.0,,,,,,,,,正常交易,831225.OC,181.25,,信息技术业,
8832.103176,聚宝网络,上海张江,,0,2000.0,,7948.504784999999,1239.718863,,,,,,正常交易,831226.OC,,3679.975562,社会服务业,883.598391
,宜运股份,股转系统挂牌股票(非园区类,,0,8000.0,,,,,,,,,正常交易,831227.OC,1600.0,,交通运输、仓储业,
,夏阳检测,股转系统挂牌股票(非园区类,,0,1850.0,,,,,,,,,正常交易,831228.OC,,,社会服务业,
,木兰花,股转系统挂牌股票(非园区类,,0,500.0,,,,,,,,,正常交易,831229.OC,,,社会服务业,
,双申医疗,股转系统挂牌股票(非园区类,,0,2000.0,,,,,,,,,正常交易,831230.OC,,,制造业,
,佳保安全,股转系统挂牌股票(非园区类,,0,200.0,,,,,,,,,正常交易,831231.OC,,,社会服务业,
,红旗种业,股转系统挂牌股票(非园区类,,0,10581.0,,,,,,,,,正常交易,831232.OC,,,农、林、牧、渔业,
,恒丰科技,股转系统挂牌股票(非园区类,,0,2000.0,,,,,,,,,正常交易,831233.OC,,,农、林、牧、渔业,
,天辰股份,济南高新区,,0,3000.0,,,,,,,,,正常交易,831234.OC,,,制造业,
,谋士人才,股转系统挂牌股票(非园区类,,0,7470.0,,,,,,,,,正常交易,831235.OC,200.0,,社会服务业,
,华东修船,股转系统挂牌股票(非园区类,,0,5000.0,,,,,,,,,正常交易,831236.OC,3586.0833,,制造业,
,飞宇科技,股转系统挂牌股票(非园区类,,0,4200.0,,,,,,,,,正常交易,831237.OC,1227.0,,制造业,
,旭业新材,股转系统挂牌股票(非园区类,,0,4500.0,,,,,,,,,正常交易,831238.OC,2194.8715,,制造业,
7122.663426000001,云南文化,股转系统挂牌股票(非园区类,,0,3000.0,,5817.154187,144.598032,,,,,,正常交易,831239.OC,,1328.425192,传播与文化产业,1297.806403
,祺景光电,股转系统挂牌股票(非园区类,,0,2000.0,,,,,,,,,正常交易,831240.OC,,,批发和零售贸易,
,博峰新业,股转系统挂牌股票(非园区类,,0,2000.0,,,,,,,,,正常交易,831241.OC,,,采掘业,
,特辰科技,股转系统挂牌股票(非园区类,,0,41558.4,,,,,,,,,正常交易,831242.OC,3048.8535,,社会服务业,
,晓鸣农牧,股转系统挂牌股票(非园区类,,0,2500.0,,,,,,,,,正常交易,831243.OC,926.875,,农、林、牧、渔业,
,星展测控,西安高新区,,0,1200.0,,,,,,,,,正常交易,831244.OC,,,信息技术业,
,扬开电力,股转系统挂牌股票(非园区类,,0,8300.0,,,,,,,,,正常交易,831245.OC,,,制造业,
,欧力配网,股转系统挂牌股票(非园区类,,0,700.0,,,,,,,,,正常交易,831246.OC,,,制造业,
23976.812734,盛帮股份,股转系统挂牌股票(非园区类,,0,3628.0,,13582.367784999999,919.250522,,,,,,正常交易,831247.OC,1297.0,7946.70626,制造业,10394.444948999999
8261.585874,瑞德设计,股转系统挂牌股票(非园区类,,0,3300.0,,4085.1698109999998,-62.583861,,,,,,正常交易,831248.OC,,3853.28944,社会服务业,4176.416063000001
,朗源科技,股转系统挂牌股票(非园区类,,0,600.0,,,,,,,,,正常交易,831249.OC,,,信息技术业,
,维涅斯,股转系统挂牌股票(非园区类,,0,2900.0,,,,,,,,,正常交易,831250.OC,,,建筑业,
,库马克,股转系统挂牌股票(非园区类,,0,5740.8967,,,,,,,,,正常交易,831251.OC,1603.608,,制造业,
,博润通,武汉东湖,,0,850.0,,,,,,,,,正常交易,831252.OC,85.0,,传播与文化产业,
,东进农牧,股转系统挂牌股票(非园区类,,0,6600.0,,,,,,,,,正常交易,831253.OC,3608.0,,制造业,
,平方科技,股转系统挂牌股票(非园区类,,0,500.0,,,,,,,,,正常交易,831254.OC,,,信息技术业,
,佳和电气,股转系统挂牌股票(非园区类,,0,2000.0,,,,,,,,,正常交易,831255.OC,,,制造业,
,新疆银丰,股转系统挂牌股票(非园区类,,0,8880.0,,,,,,,,,正常交易,831256.OC,6239.95,,农、林、牧、渔业,
,赛德盛,股转系统挂牌股票(非园区类,,0,1200.0,,,,,,,,,正常交易,831257.OC,,,社会服务业,
,龙蛙农业,股转系统挂牌股票(非园区类,,0,3000.0,,,,,,,,,正常交易,831258.OC,,,制造业,
,津福斯特,股转系统挂牌股票(非园区类,,0,1070.0,,,,,,,,,正常交易,831259.OC,56.5,,制造业,
,东方碾磨,股转系统挂牌股票(非园区类,,0,1600.0,,,,,,,,,正常交易,831260.OC,,,制造业,
,天海科技,股转系统挂牌股票(非园区类,,0,1510.0,,,,,,,,,正常交易,831261.OC,377.5,,制造业,
,广建装饰,股转系统挂牌股票(非园区类,,0,5100.0,,,,,,,,,正常交易,831262.OC,2291.5,,建筑业,
,科华控股,股转系统挂牌股票(非园区类,,0,8000.0,,,,,,,,,正常交易,831263.OC,,,制造业,
,柏康科技,股转系统挂牌股票(非园区类,,0,500.0,,,,,,,,,正常交易,831264.OC,,,制造业,
,宏源药业,股转系统挂牌股票(非园区类,,0,7000.0,,,,,,,,,正常交易,831265.OC,,,制造业,
,一铭软件,南宁高新区,,0,2273.0,,,,,,,,,正常交易,831266.OC,749.3417,,信息技术业,
,法福来,股转系统挂牌股票(非园区类,,0,7310.0,,,,,,,,,正常交易,831267.OC,413.0,,制造业,
,惠丰润滑,股转系统挂牌股票(非园区类,,0,1000.0,,,,,,,,,正常交易,831268.OC,,,制造业,
,博凡动力,股转系统挂牌股票(非园区类,,0,4000.0,,,,,,,,,正常交易,831269.OC,,,制造业,
9644.822277,宇虹颜料,股转系统挂牌股票(非园区类,14.8472,0,2324.0,,5151.962833,242.119398,98.9247,,481.635286113306,958.0915479950355,1905.8807375744807,正常交易,831270.OC,526.1233,6341.06132,制造业,4492.859444
,燎原药业,股转系统挂牌股票(非园区类,,0,2000.0,,,,,,,,,正常交易,831271.OC,,,制造业,
,同力天合,中关村,,0,577.5,,,,,,,,,正常交易,831272.OC,,,信息技术业,
,金视和,中关村,,0,526.32,,,,,,,,,正常交易,831273.OC,156.3308,,信息技术业,
,瑞可达,股转系统挂牌股票(非园区类,,0,6400.0,,,,,,,,,正常交易,831274.OC,,,制造业,
,睿力物流,中关村,,0,6300.0,,,,,,,,,正常交易,831275.OC,2275.65,,制造业,
,松科快换,上海张江,,0,3000.0,,,,,,,,,正常交易,831276.OC,,,制造业,
,钢钢网,股转系统挂牌股票(非园区类,,0,600.0,,,,,,,,,正常交易,831277.OC,,,信息技术业,
,泰德股份,股转系统挂牌股票(非园区类,,0,4300.0,,,,,,,,,正常交易,831278.OC,,,制造业,
,和乔科技,股转系统挂牌股票(非园区类,,0,1000.0,,,,,,,,,正常交易,831279.OC,,,制造业,
,兴恒隆,股转系统挂牌股票(非园区类,,0,4000.0,,,,,,,,,正常交易,831280.OC,,,制造业,
,天悦实业,股转系统挂牌股票(非园区类,,0,500.0,,,,,,,,,正常交易,831281.OC,,,制造业,
,欧亚股份,股转系统挂牌股票(非园区类,,0,5000.0,,,,,,,,,正常交易,831282.OC,,,制造业,
,蛙视通信,中关村,,0,2350.0,,,,,,,,,正常交易,831283.OC,,,信息技术业,
,迈科智能,股转系统挂牌股票(非园区类,,0,12000.0,,,,,,,,,正常交易,831284.OC,,,制造业,
,常欣科技,无锡高新区,,0,4500.0,,,,,,,,,正常交易,831285.OC,1153.2375,,制造业,
,竹林伟业,股转系统挂牌股票(非园区类,,0,2850.0,,,,,,,,,正常交易,831286.OC,,,制造业,
,启奥科技,唐山高新区,,0,3600.0,,,,,,,,,正常交易,831287.OC,,,信息技术业,
,安美勤,成都高新区,,0,1017.0,,,,,,,,,正常交易,831288.OC,,,信息技术业,
,丰泽股份,股转系统挂牌股票(非园区类,,0,24552.0,,,,,,,,,正常交易,831289.OC,3042.85,,制造业,
,金达照明,股转系统挂牌股票(非园区类,,0,8000.0,,,,,,,,,正常交易,831290.OC,,,制造业,
,恒博科技,郑州高新区,,0,1160.0,,,,,,,,,正常交易,831291.OC,,,社会服务业,
,汇智光华,中关村,,0,1052.63,,,,,,,,,正常交易,831292.OC,52.63,,批发和零售贸易,
12419.209328,征宙机械,股转系统挂牌股票(非园区类,4.0118,0,1718.0,,10350.193026,-60.957585,-127.1802,,16.568393518170005,-4.503322495025646,1.224012060792961,正常交易,831293.OC,222.1071,3632.999938,制造业,2069.016302
27381.523751,中德科技,股转系统挂牌股票(非园区类,,0,6000.0,,7677.69877,55.285315,,,,,,正常交易,831294.OC,146.9322,9838.249848,制造业,19703.824981
,川东环能,股转系统挂牌股票(非园区类,,0,4000.0,,,,,,,,,正常交易,831295.OC,,,电力、煤气及水的生产和供应业,
,奥拓福,股转系统挂牌股票(非园区类,,0,6800.0,,,,,,,,,正常交易,831296.OC,3400.0,,制造业,
,数字股份,西安高新区,,0,3000.0,,,,,,,,,正常交易,831297.OC,,,信息技术业,
,美基食品,股转系统挂牌股票(非园区类,,0,5000.0,,,,,,,,,正常交易,831298.OC,,,制造业,
,北教传媒,股转系统挂牌股票(非园区类,,0,6000.0,,,,,,,,,正常交易,831299.OC,,,传播与文化产业,
43849.531213,同创股份,股转系统挂牌股票(非园区类,-1.6531,0,2800.0,,5406.340578,182.850411,-43.1704,,103.91315716965599,59.05343156688681,33.559828945735504,正常交易,831300.OC,1253.2166,13994.203246,制造业,37918.903502999994
,零动数码,上海张江,,0,700.0,,,,,,,,,正常交易,831301.OC,,,信息技术业,
,飞扬天下,股转系统挂牌股票(非园区类,,0,1000.0,,,,,,,,,正常交易,831302.OC,,,信息技术业,
,澳凯富汇,洛阳高新区,,0,1100.0,,,,,,,,,正常交易,831303.OC,,,信息技术业,
,迪尔化工,股转系统挂牌股票(非园区类,,0,3600.0,,,,,,,,,正常交易,831304.OC,,,制造业,
,海希通讯,股转系统挂牌股票(非园区类,,0,5000.0,,,,,,,,,正常交易,831305.OC,,,制造业,
,丽明股份,长春高新区,,0,58280.0,,,,,,,,,正常交易,831306.OC,,,信息技术业,
4600.030771,佛罗伦萨,股转系统挂牌股票(非园区类,,0,3000.0,,2817.744141,-278.70131,,,,,,正常交易,831307.OC,,1212.313781,制造业,1782.28663
,华博教育,股转系统挂牌股票(非园区类,,0,500.0,,,,,,,,,正常交易,831308.OC,,,信息技术业,
,雷迪特,股转系统挂牌股票(非园区类,,0,2200.0,,,,,,,,,正常交易,831309.OC,,,制造业,
,航嘉电子,股转系统挂牌股票(非园区类,,0,3000.0,,,,,,,,,正常交易,831310.OC,,,制造业,
,博安智能,济南高新区,,0,5020.0,,,,,,,,,正常交易,831311.OC,,,信息技术业,
,赛卓药业,绵阳高新区,,0,10500.0,,,,,,,,,正常交易,831312.OC,5336.97,,制造业,
,中超新材,股转系统挂牌股票(非园区类,,0,9000.0,,,,,,,,,正常交易,831313.OC,,,制造业,
,深科达,股转系统挂牌股票(非园区类,,0,3000.0,,,,,,,,,正常交易,831314.OC,,,制造业,
,安畅网络,股转系统挂牌股票(非园区类,,0,1000.0,,,,,,,,,正常交易,831315.OC,,,信息技术业,
,连连化学,股转系统挂牌股票(非园区类,,0,3500.0,,,,,,,,,正常交易,831316.OC,,,制造业,
,海典软件,股转系统挂牌股票(非园区类,,0,1000.0,,,,,,,,,正常交易,831317.OC,,,信息技术业,
,信易科技,上海张江,,0,500.0,,,,,,,,,正常交易,831318.OC,,,信息技术业,
,绿蔓生物,长沙高新区,,0,9250.0,,,,,,,,,正常交易,831319.OC,162.5,,制造业,
,路骋国旅,股转系统挂牌股票(非园区类,,0,520.0,,,,,,,,,正常交易,831320.OC,,,社会服务业,
,顺电股份,股转系统挂牌股票(非园区类,,0,53193.6328,,,,,,,,,正常交易,831321.OC,4698.2517,,批发和零售贸易,
,朗悦科技,中关村,,0,800.0,,,,,,,,,正常交易,831322.OC,,,信息技术业,
,长先新材,股转系统挂牌股票(非园区类,,0,4600.0,,,,,,,,,正常交易,831323.OC,,,制造业,
,凯洋海鲜,股转系统挂牌股票(非园区类,,0,4500.0,,,,,,,,,正常交易,831324.OC,2338.1710000000003,,批发和零售贸易,
,迈奇化学,股转系统挂牌股票(非园区类,,0,7692.0,,,,,,,,,正常交易,831325.OC,,,制造业,
,三利达,股转系统挂牌股票(非园区类,,0,1800.0,,,,,,,,,正常交易,831326.OC,251.25,,制造业,
,飞翼股份,股转系统挂牌股票(非园区类,,0,10000.0,,,,,,,,,正常交易,831327.OC,100.0,,制造业,
,科耐特,股转系统挂牌股票(非园区类,,0,8000.0,,,,,,,,,正常交易,831328.OC,,,制造业,
,海源达,股转系统挂牌股票(非园区类,,0,54064.5,,,,,,,,,正常交易,831329.OC,3832.8962,,批发和零售贸易,
,普适导航,股转系统挂牌股票(非园区类,,0,1268.0,,,,,,,,,正常交易,831330.OC,,,信息技术业,
,华奥科技,股转系统挂牌股票(非园区类,,0,3510.0,,,,,,,,,正常交易,831331.OC,1285.7583,,信息技术业,
3582.4790380000004,申高制药,股转系统挂牌股票(非园区类,,0,1600.0,,1615.7668099999999,-22.787253,,,,,,正常交易,831332.OC,,1109.323721,制造业,1966.712228
1354.859786,世航国际,股转系统挂牌股票(非园区类,,0,886.0,,951.765616,-23.413118,,,,,,正常交易,831333.OC,,1014.098719,交通运输、仓储业,403.09417
20803.433080000003,竞天科技,股转系统挂牌股票(非园区类,,0,34000.0,,5360.832129,-2149.757477,,,,,,正常交易,831334.OC,2019.8374,1100.298504,制造业,15256.406025
,时空客,大连高新区,,0,58729.0356,,,,,,,,,正常交易,831335.OC,1730.6691,,社会服务业,
,苏丝股份,股转系统挂牌股票(非园区类,,0,10600.0,,,,,,,,,正常交易,831336.OC,6659.17,,制造业,
,雷力生物,中关村,,0,10000.0,,,,,,,,,正常交易,831337.OC,,,制造业,
,山东信和,股转系统挂牌股票(非园区类,,0,2000.0,,,,,,,,,正常交易,831338.OC,,,制造业,
,新思路,洛阳高新区,,0,2520.0,,,,,,,,,正常交易,831339.OC,1405.3829999999998,,制造业,
,金童股份,股转系统挂牌股票(非园区类,,0,650.0,,,,,,,,,正常交易,831340.OC,,,制造业,
,必由学,大连高新区,,0,500.0,,,,,,,,,正常交易,831341.OC,,,信息技术业,
,大元广盛,股转系统挂牌股票(非园区类,,0,1500.0,,,,,,,,,正常交易,831342.OC,,,制造业,
,益通建设,股转系统挂牌股票(非园区类,,0,10100.0,,,,,,,,,正常交易,831343.OC,,,建筑业,
,中际联合,股转系统挂牌股票(非园区类,,0,3000.0,,,,,,,,,正常交易,831344.OC,,,制造业,
,海特股份,股转系统挂牌股票(非园区类,,0,2000.0,,,,,,,,,正常交易,831345.OC,,,制造业,
,木联能,中关村,,0,880.0,,,,,,,,,正常交易,831346.OC,,,信息技术业,
,大禹阀门,股转系统挂牌股票(非园区类,,0,5580.0,,,,,,,,,正常交易,831347.OC,1405.3745,,制造业,
,碧松照明,股转系统挂牌股票(非园区类,,0,2000.0,,,,,,,,,正常交易,831348.OC,1055.0,,制造业,
,德运塑业,股转系统挂牌股票(非园区类,,0,1500.0,,,,,,,,,正常交易,831349.OC,,,制造业,
,展浩电气,包头稀土,,0,4000.0,,,,,,,,,正常交易,831350.OC,,,制造业,
